time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2021-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.02
2021-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.85
2021-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.65
2021-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.45
2021-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.33
2021-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.17
2021-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.87
2021-01-02 04:00:00+00:00,76.03897855304521,29.283053039655865,46.75592551338935,45.71762239271875,1.0383031206706,17.148670225498087
2021-01-02 05:00:00+00:00,335.07348961433524,197.7458536573529,137.3276359569823,132.48780366869516,4.839832288287152,26.88793834398685
2021-01-02 06:00:00+00:00,647.3200643729256,521.1310398315125,126.18902454141312,116.62658773652743,9.562436804885687,38.452362985378755
2021-01-02 07:00:00+00:00,860.7779076312474,731.8710880448525,128.90681958639493,115.6935750346352,13.213244551759733,46.626891189660704
2021-01-02 08:00:00+00:00,1023.2824341965713,901.8587814595179,121.42365273705343,105.4304353138208,15.993217423232629,52.07155147851848
2021-01-02 09:00:00+00:00,1081.9269164130371,940.7712128684148,141.1557035446223,124.09068935166518,17.06501419295712,54.20389145350595
2021-01-02 10:00:00+00:00,1101.563412511684,971.4028994954449,130.160513016239,112.89453692895854,17.26597608728046,55.38564230950345
2021-01-02 11:00:00+00:00,1033.9503089030584,906.9788204282326,126.9714884748259,111.02851152517411,15.942976949651793,53.961207124160225
2021-01-02 12:00:00+00:00,902.4306053214049,786.3347611935968,116.09584412780805,102.63139720814414,13.46444691966391,50.004410036416
2021-01-02 13:00:00+00:00,700.766023562212,592.9190633926313,107.84696016958068,97.96633369868304,9.880626470897646,43.44605513884394
2021-01-02 14:00:00+00:00,446.8176334353202,357.186063574913,89.63156986040721,83.97114317029974,5.660426690107465,35.456318957204786
2021-01-02 15:00:00+00:00,168.5888126843181,128.77783722573122,39.810975458586896,38.253520777580995,1.5574546810059,26.946042969493664
2021-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.75
2021-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.44
2021-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.58
2021-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.01
2021-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.51
2021-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.26
2021-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.64
2021-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.18
2021-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.75
2021-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.32
2021-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.05
2021-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.86
2021-01-03 04:00:00+00:00,45.78462072032116,6.79423966355458,38.99038105676658,38.253520777580995,0.7368602791855872,16.337871889222658
2021-01-03 05:00:00+00:00,415.92615656908833,325.44530812942367,90.4808484396647,84.90415587219196,5.576692567472739,29.8012528675969
2021-01-03 06:00:00+00:00,638.6444431400972,503.2090257023967,135.43541743770058,125.95671475544962,9.478702682250962,38.116144682912314
2021-01-03 07:00:00+00:00,780.5289270918536,563.0074571218414,217.52146997001213,205.26279441628827,12.258675553723858,44.07266530534413
2021-01-03 08:00:00+00:00,1014.3379654886243,881.8186412760259,132.51932421259838,116.62658773652743,15.892736476070958,52.77514288194665
2021-01-03 09:00:00+00:00,1050.1550082360518,864.5998719647228,185.5551362713291,168.87529904249172,16.679837228837382,54.776960137932704
2021-01-03 10:00:00+00:00,1106.162572555178,976.8513381181964,129.31123443698152,111.96152422706633,17.349710209915187,57.15207023841793
2021-01-03 11:00:00+00:00,1019.0938597997483,875.4956109361319,143.5982488636164,127.82274015923406,15.775508704382343,55.175158104579786
2021-01-03 12:00:00+00:00,896.0950900968436,771.6523721255865,124.44271797125718,111.02851152517411,13.414206446083075,51.33505606348242
2021-01-03 13:00:00+00:00,695.394837409667,581.983294677787,113.41154273188012,103.56440991003636,9.847132821843754,44.781111500936014
2021-01-03 14:00:00+00:00,430.8542718921061,330.1270305561539,100.72724133595219,95.16729559300639,5.559945742945794,36.21278742123897
2021-01-03 15:00:00+00:00,156.17912192128725,112.66958930418537,43.50953261710188,41.98557158514987,1.5239610319520096,27.382041236589167
2021-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21.39
2021-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.89
2021-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.86
2021-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.17
2021-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.57
2021-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.01
2021-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.53
2021-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.96
2021-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.59
2021-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.14
2021-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.86
2021-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.46
2021-01-04 04:00:00+00:00,163.62161893356006,127.54269428254204,36.07892465101802,34.52146997001212,1.5574546810059,19.560246016200438
2021-01-04 05:00:00+00:00,280.019908660588,123.6683979977852,156.35151066280278,152.08107040843177,4.2704402543710165,25.10231655565504
2021-01-04 06:00:00+00:00,440.8062085620952,176.14380876683708,264.6623997952581,257.51150572225254,7.150894073005584,32.132541403354345
